BHI,BNI,Clear sky BHI,Clear sky BNI,Clear sky DHI,Clear sky GHI,DHI,GHI,Reliability,apparentTemperature,cloudCover,cloudCoverError,dewPoint,humidity,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,pressure,pressureError,temperature,temperatureError,time,uvIndex,visibility,windBearing,windBearingError,windGust,windSpeed,windSpeedError
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.42,0.75,0.13,14.98,0.49,0.0508,1.6942,1.0,0.0,1016.93,21.2,26.42,4.240285714285714,2018-07-31 22:00:00+00:00,0,10.01,96.0,69.81,11.17005988023952,0.89,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.47,0.75,0.13,15.99,0.63,0.0533,1.6942,1.0,0.0,1017.02,21.21,23.42,4.239761904761905,2018-07-31 23:00:00+00:00,0,10.01,240.0,69.09,11.154491017964073,1.5,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.47,0.75,0.13,15.99,0.63,0.0533,1.6942,1.0,0.0,1017.0,21.21,23.42,4.239238095238095,2018-08-01 00:00:00+00:00,0,10.01,96.0,68.37,11.138922155688622,0.96,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.47,0.75,0.13,15.99,0.67,0.0533,1.6942,1.0,0.0,1016.91,21.22,22.42,4.238714285714286,2018-08-01 01:00:00+00:00,0,10.01,270.0,68.3604,11.123353293413174,2.6,2.4296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.43,0.45,0.13,14.99,0.67,0.0533,1.6942,1.0,0.0,1016.78,21.23,21.43,4.238190476190477,2018-08-01 02:00:00+00:00,0,10.01,270.0,68.3508,11.107784431137723,2.6,2.4292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.51,0.44,0.13,15.99,0.76,0.0533,1.6942,1.0,0.0,1016.68,21.24,20.43,4.237666666666667,2018-08-01 03:00:00+00:00,0,10.01,260.0,68.3412,11.092215568862276,1.5,2.4288000000000003
0.6204,4.5886,10.7794,96.4899,26.0601,36.8395,30.3321,30.9525,0.95,21.48,0.75,0.13,16.82,0.76,0.0508,1.6942,1.0,0.0,1016.63,21.24,21.33,4.2371428571428575,2018-08-01 04:00:00+00:00,0,10.01,251.0,68.33160000000001,11.076646706586828,4.6,2.4284000000000003
0.2546,1.3407,90.6407,367.2297,76.122,166.7627,55.1169,53.4459,1.0,20.3,0.49,0.13,19.66,1.0,0.0483,1.6942,1.0,0.0,1016.65,21.25,19.67,4.236619047619048,2018-08-01 05:00:00+00:00,0,10.01,309.0,68.322,11.061077844311377,2.26,2.428
5.8523,14.4753,223.2897,556.1898,109.1273,332.417,86.5733,92.4257,1.0,21.08,0.75,0.13,19.65,0.95,0.0457,1.6942,1.0,0.0,1016.72,21.26,20.5,4.236095238095238,2018-08-01 06:00:00+00:00,1,10.01,225.0,68.3124,11.045508982035928,2.16,2.4276
10.6548,19.4332,364.8447,664.5242,131.5733,496.418,121.1714,131.8262,1.0,21.78,0.75,0.13,17.82,0.8,0.0432,1.6942,1.0,0.0,1016.81,21.27,21.49,4.235571428571428,2018-08-01 07:00:00+00:00,2,10.01,303.0,68.3028,11.02994011976048,2.86,2.4272
11.2031,16.6763,494.682,731.6284,146.2944,640.9764,132.0705,143.2736,1.0,22.06,0.75,0.13,18.65,0.83,0.0406,1.6942,1.0,0.0,1016.87,21.28,21.67,4.235047619047618,2018-08-01 08:00:00+00:00,3,10.01,340.0,68.2932,11.014371257485031,2.68,2.4268
149.6828,190.4024,594.7226,768.9143,157.4075,752.1301,308.7852,458.0843,1.0,23.09,0.75,0.13,17.82,0.73,0.0406,1.6942,1.0,0.0,1016.85,21.29,22.83,4.23452380952381,2018-08-01 09:00:00+00:00,4,10.01,350.0,68.2836,10.998802395209582,4.6,2.4264
158.8487,191.5057,654.8185,784.8922,165.9572,820.7756,366.2321,525.0808,1.0,24.83,0.53,0.13,17.16,0.63,0.0381,1.6942,1.0,0.0,1016.73,21.3,24.66,4.234,2018-08-01 10:00:00+00:00,5,10.01,33.0,68.274,10.98323353293413,2.82,2.426
244.3144,285.972,671.4753,786.0268,170.8393,842.3146,379.5989,623.9133,1.0,26.26,0.56,0.13,17.81,0.61,0.0381,1.6942,1.0,0.0,1016.5,21.31,26.02,4.233476190476192,2018-08-01 11:00:00+00:00,6,10.01,36.0,68.2644,10.967664670658683,2.96,2.4256
367.855,442.1219,620.4907,745.5079,188.8749,809.3655,323.463,691.3181,1.0,28.84,0.58,0.13,18.29,0.56,0.0381,1.6942,1.0,0.0,1016.19,21.32,27.85,4.232952380952382,2018-08-01 12:00:00+00:00,6,10.01,350.0,68.2548,10.952095808383234,4.19,2.4252
314.4372,408.6952,511.0056,663.9124,212.8735,723.8789999999997,304.1203,618.5575,1.0,29.21,0.59,0.13,17.11,0.5,0.0381,1.6942,1.0,0.0,1015.87,21.32,28.67,4.232428571428572,2018-08-01 13:00:00+00:00,5,10.01,347.0,68.2452,10.936526946107783,4.39,2.4248
286.9190000000001,429.3569,376.9801,561.7548,220.1422,597.1223,244.4349,531.354,1.0,29.65,0.58,0.13,18.29,0.54,0.0381,1.6942,1.0,0.0,1015.58,21.33,28.67,4.2319047619047625,2018-08-01 14:00:00+00:00,4,10.01,341.0,68.2356,10.920958083832335,5.55,2.4244
208.6779,377.68800000000016,246.5957,454.886,198.8363,445.4321,171.9435,380.6213,1.0,28.95,0.75,0.13,16.8,0.49,0.0406,1.6916,1.0,0.0,1015.4,21.34,28.5,4.2313809523809525,2018-08-01 15:00:00+00:00,3,10.01,327.0,68.226,10.905389221556888,6.4,2.424
65.6844,172.4037,133.1182,337.3835,151.2845,284.4028,147.9726,213.657,0.75,28.24,0.75,0.13,15.32,0.46,0.0406,1.6916,1.0,0.0,1015.36,21.34,28.15,4.230857142857143,2018-08-01 16:00:00+00:00,2,10.01,330.0,68.2164,10.889820359281435,6.42,2.4236
19.0629,73.67,43.4219,180.277,88.7911,132.2129,83.9148,102.9777,1.0,28.03,0.51,0.13,15.63,0.48,0.0432,1.6916,1.0,0.0,1015.48,21.35,27.81,4.230333333333333,2018-08-01 17:00:00+00:00,1,10.01,338.0,68.2068,10.87425149700599,5.72,2.4232
0.1269,0.9861,3.4344,31.9245,22.683000000000003,26.1175,22.7081,22.835,0.8833,27.39,0.48,0.13,15.63,0.5,0.0432,1.6916,1.0,0.0,1015.73,21.36,26.98,4.229809523809524,2018-08-01 18:00:00+00:00,0,10.01,357.0,68.1972,10.85868263473054,4.36,2.4228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.42,0.47,0.13,13.98,0.52,0.0457,1.6916,1.0,0.0,1016.06,21.36,24.42,4.229285714285714,2018-08-01 19:00:00+00:00,0,10.01,350.0,68.1876,10.843113772455087,3.6,2.4224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.42,0.46,0.13,14.98,0.56,0.0483,1.6916,1.0,0.0,1016.41,21.37,24.42,4.228761904761905,2018-08-01 20:00:00+00:00,0,10.01,0.0,68.178,10.827544910179641,3.1,2.422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.42,0.75,0.13,13.99,0.55,0.0508,1.6916,1.0,0.0,1016.72,21.37,23.42,4.228238095238096,2018-08-01 21:00:00+00:00,0,10.01,350.0,68.16839999999999,10.811976047904194,3.6,2.4216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.42,0.75,0.13,13.99,0.55,0.0508,1.6916,1.0,0.0,1016.93,21.38,23.42,4.227714285714286,2018-08-01 22:00:00+00:00,0,10.01,270.0,68.1588,10.796407185628743,4.6,2.4212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.49,0.75,0.13,15.99,0.71,0.0533,1.6916,1.0,0.0,1017.02,21.39,21.43,4.227190476190477,2018-08-01 23:00:00+00:00,0,10.01,230.0,68.1492,10.780838323353294,2.6,2.4208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.87,0.75,0.13,18.0,0.97,0.0533,1.6916,1.0,0.0,1017.0,21.39,18.43,4.226666666666667,2018-08-02 00:00:00+00:00,0,10.01,120.0,68.1396,10.765269461077843,1.5,2.4204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.87,0.75,0.13,18.0,0.97,0.0533,1.6916,1.0,0.0,1016.91,21.4,18.43,4.2261428571428565,2018-08-02 01:00:00+00:00,0,10.01,94.0,68.13,10.749700598802397,0.97,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.87,0.75,0.13,18.0,0.97,0.0533,1.6916,1.0,0.0,1016.78,21.41,18.43,4.225619047619048,2018-08-02 02:00:00+00:00,0,10.01,92.0,68.41,10.734131736526948,0.96,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.71,0.75,0.13,16.99,0.91,0.0533,1.6916,1.0,0.0,1016.68,21.42,18.43,4.225095238095238,2018-08-02 03:00:00+00:00,0,10.01,260.0,69.19999999999999,10.718562874251498,1.5,2.425
0.0439,0.3023,5.6636,51.2829,25.1635,30.8271,11.8962,11.8791,0.9667,18.87,0.75,0.13,18.0,0.97,0.0508,1.6916,1.0,0.0,1016.63,21.43,18.43,4.224571428571429,2018-08-02 04:00:00+00:00,0,10.01,90.0,69.99,10.702994011976047,0.89,2.43
6.9220000000000015,23.1655,57.874,235.2798,87.6643,145.5383,63.7189,70.0023,1.0,17.91,0.75,0.13,17.49,1.0,0.0483,1.6916,1.0,0.0,1016.65,21.44,17.49,4.224047619047618,2018-08-02 05:00:00+00:00,0,10.01,210.0,69.95173913043477,10.6874251497006,2.1,2.4295652173913047
97.8176,243.2398,162.1241,405.2034,141.0052,303.1293,154.1214,251.9391,1.0,17.91,0.75,0.13,17.49,1.0,0.0457,1.6916,1.0,0.0,1016.72,21.45,17.49,4.22352380952381,2018-08-02 06:00:00+00:00,1,10.01,221.0,69.91347826086957,10.67185628742515,1.73,2.429130434782609
160.8129,294.7785,286.8227,524.2337,178.9975,465.8203,224.3405,385.1533,1.0,19.92,0.75,0.13,19.32,1.0,0.0432,1.6916,1.0,0.0,1016.81,21.46,19.32,4.223,2018-08-02 07:00:00+00:00,2,10.01,240.0,69.87521739130435,10.6562874251497,2.6,2.4286956521739134
206.4896,306.4812,406.7447,603.4531,204.1932,610.9379,293.8732,500.3628,1.0,20.17,0.75,0.13,18.83,0.95,0.0406,1.6916,1.0,0.0,1016.87,21.47,19.67,4.222476190476192,2018-08-02 08:00:00+00:00,3,10.01,272.0,69.83695652173913,10.640718562874252,1.75,2.428260869565217
303.187,392.9013,500.9029,649.4887,221.7347,722.6375,308.8389,612.0259,1.0,21.14,0.75,0.13,19.0,0.9,0.0406,1.6916,1.0,0.0,1016.85,21.48,20.67,4.221952380952383,2018-08-02 09:00:00+00:00,4,10.01,240.0,69.7986956521739,10.625149700598802,1.5,2.427826086956522
368.3425,442.0688,557.0795,669.562,234.1047,791.1842,311.6526,679.9951,1.0,23.96,0.75,0.13,19.64,0.79,0.0381,1.6916,1.0,0.0,1016.73,21.49,23.49,4.2214285714285715,2018-08-02 10:00:00+00:00,5,10.01,303.0,69.7604347826087,10.609580838323351,1.57,2.427391304347826
527.3932,619.0402,572.2676,671.7130000000002,240.0159,812.2835,209.7603,737.1535,0.75,24.74,0.23,0.13,19.47,0.74,0.0381,1.6916,1.0,0.0,1016.5,21.49,24.32,4.2209047619047615,2018-08-02 11:00:00+00:00,7,10.01,290.0,69.72217391304348,10.594011976047906,1.5,2.4269565217391307
504.3531,607.9396,546.4138,658.605,238.5599,784.9738,207.078,711.4312,1.0,25.91,0.19,0.13,19.47,0.69,0.0381,1.6916,1.0,0.0,1016.19,21.5,25.49,4.220380952380952,2018-08-02 12:00:00+00:00,7,10.01,290.0,69.68391304347826,10.578443113772456,2.6,2.426521739130435
453.1558,591.1544,482.157,628.8925,229.1739,711.3309,194.7789,647.9347,1.0,28.64,0.19,0.13,19.29,0.62,0.0381,1.6916,1.0,0.0,1015.87,21.51,27.33,4.219857142857143,2018-08-02 13:00:00+00:00,7,10.01,311.0,69.64565217391304,10.562874251497007,3.1,2.4260869565217402
368.0729,551.6769,385.045,576.9046,211.493,596.538,178.5058,546.5787,1.0,29.92,0.19,0.13,17.8,0.51,0.0381,1.6916,1.0,0.0,1015.58,21.52,29.14,4.219333333333333,2018-08-02 14:00:00+00:00,5,10.01,323.0,69.60739130434783,10.547305389221556,3.87,2.4256521739130434
262.0597,486.5347,266.6727,494.703,183.7484,450.421,156.5709,418.6306,1.0,29.51,0.56,0.13,15.98,0.44,0.0406,1.6916,1.0,0.0,1015.4,21.53,29.42,4.218809523809524,2018-08-02 15:00:00+00:00,3,10.01,20.0,69.56913043478261,10.531736526946107,3.1,2.425217391304348
153.6857,394.2068,145.3404,371.5368,142.6863,288.0268,120.8589,274.5446,1.0,29.92,0.19,0.13,17.8,0.51,0.0406,1.6916,1.0,0.0,1015.36,21.53,29.14,4.218285714285715,2018-08-02 16:00:00+00:00,2,10.01,17.0,69.53086956521739,10.516167664670661,3.9,2.424782608695652
53.181,222.9261,47.7436,201.082,85.6774,133.421,73.2444,126.4254,1.0,28.85,0.19,0.13,16.98,0.5,0.0432,1.6916,1.0,0.0,1015.48,21.54,28.33,4.217761904761905,2018-08-02 17:00:00+00:00,1,10.01,40.0,69.49260869565217,10.500598802395213,3.0,2.4243478260869566
3.6988,35.4832,3.7115,35.6641,21.7529,25.4644,21.4901,25.1889,0.9,28.91,0.19,0.13,17.15,0.51,0.0432,1.6916,1.0,0.0,1015.73,21.55,28.33,4.217238095238096,2018-08-02 18:00:00+00:00,0,10.01,23.0,69.45434782608696,10.48502994011976,2.51,2.4239130434782608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.38,0.46,0.13,17.98,0.6,0.0457,1.6916,1.0,0.0,1016.06,21.55,26.42,4.216714285714286,2018-08-02 19:00:00+00:00,0,10.01,71.0,69.41608695652174,10.469461077844311,3.1,2.4234782608695653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.79,0.45,0.13,18.99,0.72,0.0483,1.6916,1.0,0.0,1016.41,21.56,24.42,4.2161904761904765,2018-08-02 20:00:00+00:00,0,10.01,90.0,69.37782608695652,10.453892215568864,2.6,2.4230434782608694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.69,0.45,0.13,17.99,0.72,0.0508,1.6916,1.0,0.0,1016.72,21.56,23.42,4.2156666666666665,2018-08-02 21:00:00+00:00,0,10.01,80.0,69.3395652173913,10.438323353293411,2.1,2.422608695652174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7,0.45,0.13,17.99,0.76,0.0533,1.6916,1.0,0.0,1016.93,21.57,22.42,4.215142857142856,2018-08-02 22:00:00+00:00,0,10.01,300.0,69.30130434782609,10.422754491017963,2.1,2.422173913043478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.74,0.45,0.13,17.99,0.81,0.0533,1.6916,1.0,0.0,1017.02,21.58,21.43,4.214619047619048,2018-08-02 23:00:00+00:00,0,10.01,290.0,69.26304347826087,10.407185628742516,0.5,2.4217391304347826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.74,0.46,0.13,17.99,0.81,0.0559,1.6916,1.0,0.0,1017.0,21.59,21.43,4.214095238095238,2018-08-03 00:00:00+00:00,0,10.01,300.0,69.22478260869565,10.391616766467068,1.0,2.4213043478260867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.77,0.45,0.13,17.99,0.86,0.0559,1.6916,1.0,0.0,1016.91,21.59,20.43,4.213571428571429,2018-08-03 01:00:00+00:00,0,10.01,300.0,69.18652173913043,10.376047904191617,1.0,2.420869565217392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.77,0.44,0.13,17.99,0.86,0.0533,1.6916,1.0,0.0,1016.78,21.6,20.43,4.213047619047619,2018-08-03 02:00:00+00:00,0,10.01,330.0,69.14826086956522,10.360479041916168,1.5,2.4204347826086954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.81,0.43,0.13,17.99,0.91,0.0533,1.6916,1.0,0.0,1016.68,21.61,19.43,4.21252380952381,2018-08-03 03:00:00+00:00,0,10.01,91.0,69.11,10.34491017964072,0.93,2.42
5.9641,53.7095,6.0265,55.6853,24.2842,30.3107,23.0051,28.9691,0.9833,19.81,0.42,0.13,17.99,0.91,0.0508,1.6916,1.0,0.0,1016.63,21.62,19.43,4.2120000000000015,2018-08-03 04:00:00+00:00,0,10.01,320.0,69.102,10.32934131736527,2.1,2.42
68.9855,283.6167,63.18,260.2093,84.4426,147.6225,72.0922,141.0776,1.0,19.01,0.42,0.13,18.49,1.0,0.0483,1.6916,1.0,0.0,1016.65,21.63,18.49,4.211476190476192,2018-08-03 05:00:00+00:00,0,8.35,240.0,69.094,10.313772455089822,0.0,2.42
181.0499,457.0496,175.9014,442.8832,132.2803,308.1817,111.6829,292.7328,1.0,21.73,0.43,0.13,19.83,0.92,0.0457,1.6916,1.0,0.0,1016.73,21.64,21.15,4.2109523809523814,2018-08-03 06:00:00+00:00,1,9.17,160.0,69.086,10.298203592814373,0.0,2.42
303.5244,557.7274,309.5835,568.6305,163.7907,473.3742,137.8822,441.4066,1.0,22.84,0.44,0.13,19.82,0.86,0.0432,1.6916,1.0,0.0,1016.81,21.65,22.31,4.210428571428571,2018-08-03 07:00:00+00:00,2,10.01,80.0,69.078,10.282634730538923,1.5,2.42
420.3389,626.0901,438.2061,652.5283,182.3841,620.5902,154.1286,574.4675,1.0,25.44,0.47,0.13,18.33,0.66,0.0406,1.6916,1.0,0.0,1016.87,21.66,25.15,4.209904761904761,2018-08-03 08:00:00+00:00,3,10.01,76.0,69.07,10.267065868263474,1.91,2.42
515.6984,670.7281,543.136,706.3589,192.0125,735.1486,164.6571,680.3555,1.0,28.36,0.5,0.13,18.99,0.61,0.0406,1.6916,1.0,0.0,1016.85,21.67,27.15,4.209380952380951,2018-08-03 09:00:00+00:00,4,10.01,50.0,69.062,10.251497005988023,2.6,2.42
576.614,694.9674,611.6965,737.245,195.7335,807.43,168.9909,745.6049,1.0,29.19,0.53,0.13,17.98,0.54,0.0381,1.6916,1.0,0.0,1016.73,21.68,28.33,4.208857142857143,2018-08-03 10:00:00+00:00,5,10.01,48.0,69.054,10.235928143712577,3.09,2.42
601.8344,708.3934,637.9269,750.8766,194.1711,832.0980000000003,168.2313,770.0657,1.0,30.33,0.19,0.13,17.98,0.5,0.0381,1.6916,1.0,0.0,1016.5,21.69,29.49,4.208333333333334,2018-08-03 11:00:00+00:00,7,10.01,64.0,69.046,10.220359281437126,3.68,2.42
581.9158,703.5254,617.2338,746.2153,189.5184,806.7522,164.4947,746.4105,1.0,31.92,0.58,0.13,17.79,0.45,0.0381,1.6916,1.0,0.0,1016.19,21.7,31.15,4.207809523809524,2018-08-03 12:00:00+00:00,6,10.01,69.0,69.038,10.204790419161677,2.6,2.42
523.9106,685.8415,551.7898,722.2889,181.6896,733.4794,157.0123,680.9229,1.0,30.92,0.59,0.13,16.62,0.43,0.0381,1.6916,1.0,0.0,1015.87,21.71,30.68,4.207285714285715,2018-08-03 13:00:00+00:00,5,10.01,41.0,69.03,10.189221556886228,3.68,2.42
431.4482,649.5972,450.323,677.8376,168.4075,618.7305,143.5684,575.0166,1.0,31.32,0.58,0.13,15.62,0.39,0.0381,1.6916,1.0,0.0,1015.58,21.72,31.32,4.206761904761905,2018-08-03 14:00:00+00:00,4,10.01,64.0,69.02199999999999,10.173652694610777,2.71,2.42
315.758,589.9224,322.9706,603.1445,148.8278,471.7983,125.9023,441.6603,1.0,32.33,0.56,0.13,13.97,0.33,0.0406,1.6916,1.0,0.0,1015.4,21.73,32.33,4.206238095238096,2018-08-03 15:00:00+00:00,3,10.01,19.0,69.014,10.158083832335327,3.41,2.42
189.736,491.505,186.742,482.7903,119.879,306.621,101.4999,291.2359,1.0,32.5,0.53,0.13,14.79,0.34,0.0406,1.6916,1.0,0.0,1015.36,21.73,32.5,4.205714285714286,2018-08-03 16:00:00+00:00,2,10.01,34.0,69.006,10.142514970059882,3.65,2.42
72.3405,311.611,67.9472,293.0335,76.9068,144.8541,66.553,138.8935,1.0,31.5,0.51,0.13,14.97,0.37,0.0432,1.6916,1.0,0.0,1015.48,21.74,31.5,4.205190476190476,2018-08-03 17:00:00+00:00,1,10.01,28.0,68.998,10.126946107784432,2.6,2.42
6.0061,59.8345,5.9899,59.7303,20.7387,26.7286,20.5364,26.5425,0.9333,30.5,0.48,0.13,15.8,0.41,0.0457,1.6916,1.0,0.0,1015.73,21.75,30.5,4.204666666666667,2018-08-03 18:00:00+00:00,0,10.01,37.0,68.99,10.111377245508985,2.07,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.44,0.46,0.13,15.97,0.42,0.0457,1.6916,1.0,0.0,1016.06,21.75,30.43,4.204142857142856,2018-08-03 19:00:00+00:00,0,10.01,341.0,68.982,10.095808383233534,2.1,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.07,0.45,0.13,16.98,0.53,0.0483,1.6891,1.0,0.0,1016.41,21.76,27.43,4.203619047619048,2018-08-03 20:00:00+00:00,0,10.01,330.0,68.97399999999999,10.080239520958084,2.1,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.58,0.45,0.13,16.98,0.56,0.0508,1.6891,1.0,0.0,1016.72,21.77,26.42,4.203095238095238,2018-08-03 21:00:00+00:00,0,10.01,300.0,68.96600000000001,10.064670658682637,2.1,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.68,0.45,0.13,17.99,0.67,0.0533,1.6891,1.0,0.0,1016.93,21.77,24.42,4.202571428571429,2018-08-03 22:00:00+00:00,0,10.01,120.0,68.958,10.049101796407186,1.0,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.69,0.45,0.13,17.99,0.72,0.0533,1.6891,1.0,0.0,1017.02,21.78,23.42,4.202047619047621,2018-08-03 23:00:00+00:00,0,10.01,97.0,68.95,10.033532934131737,0.93,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7,0.45,0.13,17.99,0.76,0.0559,1.6891,1.0,0.0,1017.01,21.79,22.42,4.2015238095238105,2018-08-04 00:00:00+00:00,0,10.01,96.0,68.32,10.017964071856287,0.96,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.74,0.45,0.13,17.99,0.81,0.0559,1.6891,1.0,0.0,1016.91,21.8,21.43,4.2010000000000005,2018-08-04 01:00:00+00:00,0,10.01,161.0,68.365,10.00239520958084,0.5,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.63,0.44,0.13,16.99,0.81,0.0533,1.6891,1.0,0.0,1016.79,21.81,20.43,4.200476190476191,2018-08-04 02:00:00+00:00,0,10.01,93.0,68.41,9.98682634730539,0.96,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.63,0.43,0.13,16.99,0.81,0.0533,1.6891,1.0,0.0,1016.68,21.82,20.43,4.199952380952381,2018-08-04 03:00:00+00:00,0,10.01,91.5,69.19999999999999,9.97125748502994,0.0,2.42
6.58,62.4086,6.5388,62.1115,23.3388,29.8776,23.0095,29.5895,1.0,19.81,0.42,0.13,17.99,0.91,0.0508,1.6891,1.0,0.0,1016.63,21.83,19.43,4.199428571428572,2018-08-04 04:00:00+00:00,0,10.01,90.0,69.99,9.955688622754494,0.88,2.42
73.3134,306.0531,67.9329,283.8772,81.7271,149.66,70.0435,143.357,1.0,19.81,0.42,0.13,17.99,0.91,0.0483,1.6891,1.0,0.0,1016.65,21.84,19.43,4.198904761904762,2018-08-04 05:00:00+00:00,0,10.01,91.0,70.65,9.940119760479043,0.85,2.42
189.1122,481.0281,185.1894,470.0017,126.8033,311.9927,107.0764,296.1886,1.0,21.88,0.43,0.13,19.0,0.86,0.0457,1.6891,1.0,0.0,1016.73,21.85,21.43,4.198380952380953,2018-08-04 06:00:00+00:00,1,10.01,90.0,70.59764705882355,9.924550898203591,1.0,2.42
314.7246,581.3078,320.8972,592.4905,156.8211,477.7182,132.1113,446.8359,1.0,24.52,0.44,0.13,18.99,0.73,0.0432,1.6891,1.0,0.0,1016.82,21.86,24.14,4.197857142857143,2018-08-04 07:00:00+00:00,2,10.01,90.0,70.54529411764706,9.908982035928144,0.26,2.42
431.9144,645.8441,449.0503,671.3057,175.829,624.8793,149.1389,581.0533,1.0,26.59,0.19,0.13,18.16,0.61,0.0406,1.6891,1.0,0.0,1016.87,21.87,26.31,4.197333333333334,2018-08-04 08:00:00+00:00,3,10.01,71.0,70.4929411764706,9.893413173652695,1.5,2.42
524.7285,684.7031,550.1691,717.8530000000003,188.5365,738.7056,162.0687,686.7971,1.0,29.51,0.19,0.13,18.81,0.56,0.0406,1.6891,1.0,0.0,1016.85,21.88,28.33,4.196809523809524,2018-08-04 09:00:00+00:00,5,10.01,353.0,70.44058823529413,9.877844311377244,1.65,2.42
580.8154,702.0928,612.6571,740.5782,197.0471,809.7043,169.9436,750.7589999999999,1.0,30.58,0.53,0.13,16.62,0.44,0.0381,1.6891,1.0,0.0,1016.73,21.89,30.33,4.196285714285715,2018-08-04 10:00:00+00:00,5,10.01,353.0,70.38823529411766,9.862275449101798,1.65,2.42
597.812,705.6708,632.29,746.3808,200.5323,832.8223,174.4996,772.3116,1.0,31.32,0.19,0.13,14.79,0.37,0.0381,1.6891,1.0,0.0,1016.5,21.9,31.32,4.1957619047619055,2018-08-04 11:00:00+00:00,7,10.01,350.0,70.33588235294118,9.846706586826347,3.19,2.42
376.4816,456.2848,596.1222,722.7762,206.501,802.6232,330.3282,706.8098,1.0,32.33,0.19,0.13,13.62,0.32,0.0381,1.6891,1.0,0.0,1016.19,21.91,32.33,4.195238095238095,2018-08-04 12:00:00+00:00,7,10.01,20.0,70.28352941176472,9.831137724550901,4.1,2.42
315.659,414.361,510.1371,669.8256,211.2005,721.3375,304.3932,620.0521,1.0,32.5,0.19,0.13,12.62,0.3,0.0381,1.6891,1.0,0.0,1015.87,21.92,32.5,4.194714285714286,2018-08-04 13:00:00+00:00,6,10.01,290.0,70.23117647058825,9.815568862275448,3.1,2.42
168.923,255.4772,393.1589,593.7786,205.5195,598.6783,292.3841,461.3071,1.0,32.5,0.19,0.13,12.79,0.3,0.0381,1.6891,1.0,0.0,1015.58,21.93,32.5,4.194190476190476,2018-08-04 14:00:00+00:00,5,10.01,324.0,70.17882352941177,9.8,2.89,2.42
124.831,234.817,263.6856,494.5912,183.0494,446.735,221.6454,346.4764,1.0,32.5,0.19,0.13,12.62,0.3,0.0406,1.6891,1.0,0.0,1015.4,21.94,32.5,4.193666666666667,2018-08-04 15:00:00+00:00,3,10.01,324.0,70.12647058823529,8.75,2.74,2.42
86.8296,232.7515,139.6292,362.6639,141.6333,281.2625,145.7995,232.629,1.0,32.33,0.19,0.13,12.79,0.31,0.0406,1.6891,1.0,0.0,1015.37,21.94,32.33,4.193142857142858,2018-08-04 16:00:00+00:00,2,10.01,326.0,70.07411764705883,7.7,4.22,2.42
45.1295,187.2777,43.3642,187.5419,82.8778,126.242,71.9716,117.1011,1.0,30.68,0.44,0.13,14.62,0.38,0.0432,1.6891,1.0,0.0,1015.48,21.95,30.68,4.192619047619049,2018-08-04 17:00:00+00:00,1,10.01,358.0,70.02176470588236,7.88,4.51,2.42
